;Type;adresse_1;commune_1;departement;code_departement;lat;long;appellation_courante;region
HIST191;Historical;"153 rue de la Roquette ; 41 rue de la Folie-Regnault";Paris 11e Arrondissement;Paris;75;48.8595814365;2.38662078382;Boulangerie;Île-de-France
HIST192;Historical;;Paris 11e Arrondissement;Paris;75;48.8612991423;2.37609892829;Eglise Saint-Ambroise;Île-de-France
HIST193;Historical;;Paris 12e Arrondissement;Paris;75;48.8328051553;2.38929568277;Chais et entrepôts de Bercy;Île-de-France
HIST194;Historical;293 avenue Daumesnil;Paris 12e Arrondissement;Paris;75;48.8352730535;2.40936492922;Ancien Musée National des Arts Africains et Océaniens, devenu Cité nationale de l'histoire de l'Immigration;Île-de-France
HIST195;Historical;3 rue des Gobelins;Paris 13e Arrondissement;Paris;75;48.8357402496;2.35205770973;Maison;Île-de-France
HIST196;Historical;chemin Paré;Coulommes;Seine-et-Marne;77;48.890378636;2.9310986655;Pigeonnier de la Ferme;Île-de-France
HIST197;Historical;;Donnemarie-Dontilly;Seine-et-Marne;77;48.475426917;3.12801590199;Eglise de Dontilly;Île-de-France
HIST198;Historical;;Ecuelles;Seine-et-Marne;77;48.3579538798;2.82474439687;Menhir dit La pierre droite;Île-de-France
HIST199;Historical;83 rue de France;Fontainebleau;Seine-et-Marne;77;48.4061583555;2.69357435599;Hôtel d'Orléans (ancien);Île-de-France
HIST200;Historical;2 rue du Château;Fontainebleau;Seine-et-Marne;77;48.4039404932;2.70183974218;Immeuble;Île-de-France
HIST201;Historical;;Fromont;Seine-et-Marne;77;48.2553707491;2.50338023547;Eglise;Île-de-France
HIST202;Historical;;Grisy-Suisnes;Seine-et-Marne;77;48.6884396192;2.69814529692;Château de la Grange-le-Roi;Île-de-France
HIST203;Historical;R.N. 19;Aubepierre-Ozouer-le-Repos;Seine-et-Marne;77;48.59714643;2.90567036445;Borne fleurdelysée n° 27;Île-de-France
HIST204;Historical;;Beaumont-du-Gâtinais;Seine-et-Marne;77;48.1359883548;2.47465047051;Eglise;Île-de-France
HIST205;Historical;;Vernou-la-Celle-sur-Seine;Seine-et-Marne;77;48.3934343557;2.82497815568;Eglise;Île-de-France
HIST206;Historical;route de Fontainebleau;Cély;Seine-et-Marne;77;48.4537390409;2.54233218773;Moulin de Choiseau;Île-de-France
HIST207;Historical;place de la Bastille;Paris 4e Arrondissement;Paris;75;48.8531627997;2.36913864163;Colonne commémorative dite Colonne de Juillet;Île-de-France
HIST208;Historical;31, 33 rue des Francs-Bourgeois;Paris 4e Arrondissement;Paris;75;48.8596815143;2.35702349158;Enceinte de Philippe-Auguste;Île-de-France
HIST209;Historical;;Monnerville;Essonne;91;48.3466903426;2.0432133388;Eglise;Île-de-France
HIST210;Historical;;Saclas;Essonne;91;48.3765455592;2.12405743056;Borne Seigneuriale;Île-de-France
HIST211;Historical;;Videlles;Essonne;91;48.4643822883;2.43121794571;Eglise;Île-de-France
HIST212;Historical;53 rue Bokanovski;Asnières-sur-Seine;Hauts-de-Seine;92;48.9097213472;2.29107873738;Immeuble;Île-de-France
HIST213;Historical;5 rue de Montmorency;Boulogne-Billancourt;Hauts-de-Seine;92;48.8451798371;2.23280745661;Maison;Île-de-France
HIST214;Historical;142 boulevard Saint-Denis;Courbevoie;Hauts-de-Seine;92;48.8995680586;2.2681909824;Pavillon Indien;Île-de-France
HIST215;Historical;"17 rue Ernest-Renan ; rue Georges-Dorie ; rue Maurice-Hartmann";Issy-les-Moulineaux;Hauts-de-Seine;92;48.8282485661;2.28220133722;Ancienne manufacture des Tabacs;Île-de-France
HIST216;Historical;avenue de Sceaux;Versailles;Yvelines;78;48.7965334138;2.13177422591;Terrains en bordure de l'abreuvoir Louis XIV;Île-de-France
HIST217;Historical;;Boutigny-sur-Essonne;Essonne;91;48.4357521614;2.37645850588;Eglise;Île-de-France
HIST218;Historical;;Buno-Bonnevaux;Essonne;91;48.3760497153;2.3938798025;Chapelle de Bonnevaux;Île-de-France
HIST219;Historical;;Le Coudray-Montceaux;Essonne;91;48.5649744485;2.49632717283;Escalier dit de la Belle Gabrielle et la parcelle 354;Île-de-France
HIST220;Historical;;La Madeleine-sur-Loing;Seine-et-Marne;77;48.2034677536;2.7061435027;Eglise;Île-de-France
HIST221;Historical;6 rue des Vieux-Moulins;Meaux;Seine-et-Marne;77;48.9594971361;2.87708909725;Hôtel Marquelet de la Noue;Île-de-France
HIST222;Historical;;Nemours;Seine-et-Marne;77;48.2664892735;2.69348678653;Hospice (ancien);Île-de-France
HIST223;Historical;cours du Château;Noisiel;Seine-et-Marne;77;48.8520414345;2.61866977196;Ancien château;Île-de-France
HIST224;Historical;;Pringy;Seine-et-Marne;77;48.5165447236;2.54771670895;Restes de l'église Notre-Dame-de-Corbeil;Île-de-France
HIST225;Historical;15 rue de Jouy;Provins;Seine-et-Marne;77;48.563328612;3.28628744031;Maison;Île-de-France
HIST226;Historical;10 rue Saint-Jean;Provins;Seine-et-Marne;77;48.5624579173;3.28638296705;Maison;Île-de-France
HIST227;Historical;4 rue de Savigny;Provins;Seine-et-Marne;77;48.5620890978;3.28770074211;Maison;Île-de-France
HIST228;Historical;;Vaudoy-en-Brie;Seine-et-Marne;77;48.6884598321;3.08085351346;Eglise Saint-Médard;Île-de-France
HIST229;Historical;;Vernou-la-Celle-sur-Seine;Seine-et-Marne;77;48.3899418146;2.85242911326;Domaine d'Argeville;Île-de-France
HIST230;Historical;;Villeneuve-le-Comte;Seine-et-Marne;77;48.814592;2.830639;Obélisque dit Obélisque de Villeneuve-le-Comte (également sur communes de Mortcerf et Dammartin-sur-Tigeaux);Île-de-France
HIST231;Historical;;Villeneuve-sur-Bellot;Seine-et-Marne;77;48.861565203;3.34126069753;Eglise;Île-de-France
HIST232;Historical;70 rue Pierre-Troué;Ablis;Yvelines;78;48.5167437668;1.83540959465;Ancienne abbaye;Île-de-France
HIST233;Historical;Dans le cimetière;Andrésy;Yvelines;78;48.9820113892;2.05812809526;Croix romane;Île-de-France
HIST234;Historical;;Bazemont;Yvelines;78;48.9281059624;1.8652373682;Château (ancien);Île-de-France
HIST235;Historical;Grande-Rue 12;Croissy-sur-Seine;Yvelines;78;48.8778785965;2.15197341003;Château;Île-de-France
HIST236;Historical;;Gambais;Yvelines;78;48.7772418981;1.663124905;Eglise;Île-de-France
HIST237;Historical;277 rue Saint-Jacques;Paris 5e Arrondissement;Paris;75;48.8411467133;2.3413187616;Immeuble;Île-de-France
HIST238;Historical;5 rue Hautefeuille;Paris 6e Arrondissement;Paris;75;48.8523501039;2.34300647601;Hôtel des Abbés de Fécamp ou Hôtel de Fécamp;Île-de-France
HIST239;Historical;14 rue de Condé;Paris 6e Arrondissement;Paris;75;48.8509917497;2.33783538339;Hôtel de Claude-Turcat;Île-de-France
HIST240;Historical;88 rue Bonaparte;Paris 6e Arrondissement;Paris;75;48.8493235409;2.33250111906;Maison;Île-de-France
HIST241;Historical;17 rue Cassette;Paris 6e Arrondissement;Paris;75;48.8495923026;2.33097443777;Immeuble;Île-de-France
HIST242;Historical;9 rue de Condé;Paris 6e Arrondissement;Paris;75;48.8510481207;2.33823930593;Immeuble;Île-de-France
HIST243;Historical;19 rue des Murets;Les Mureaux;Yvelines;78;48.9950389378;1.90563793084;Terrains avec dolmen;Île-de-France
HIST244;Historical;;Orgerus;Yvelines;78;48.828954417;1.70313398918;Eglise Saint-Pierre-aux-Liens;Île-de-France
HIST245;Historical;;Poissy;Yvelines;78;48.9285649825;2.03795773133;Abbaye (ancienne);Île-de-France
HIST246;Historical;;Rosny-sur-Seine;Yvelines;78;49.0040925484;1.62696612613;Château de Sully;Île-de-France
HIST247;Historical;;Saint-Germain-en-Laye;Yvelines;78;48.913260981;2.0450213239;Porte de Chambourcy;Île-de-France
HIST248;Historical;2bis rue Maurice-Denis;Saint-Germain-en-Laye;Yvelines;78;48.8926622649;2.08724859312;Propriété de Maurice Denis, dite Le Prieuré;Île-de-France
HIST249;Historical;;Guerville;Yvelines;78;48.9591675315;1.73720372297;Chapelle Saint-Germain-de-Secqueval;Île-de-France
HIST250;Historical;4 rue Léon-Blum;Jouy-en-Josas;Yvelines;78;48.7700138317;2.16844765458;Maison dite le Clos des Metz;Île-de-France
HIST251;Historical;rue de la Paix;Louveciennes;Yvelines;78;48.8615120407;2.11511133563;Château de Louveciennes;Île-de-France
HIST252;Historical;;Maurepas;Yvelines;78;48.7725644013;1.92053450104;Donjon;Île-de-France
HIST253;Historical;Grande-Rue 164;Sèvres;Hauts-de-Seine;92;48.8214968599;2.20267886947;Hôtel Montespan (Ancien);Île-de-France
HIST254;Historical;;Vanves;Hauts-de-Seine;92;48.8210232677;2.28623807411;Eglise Saint-Remy;Île-de-France
HIST255;Historical;9bis rue Jean-de-Beauvais;Paris 5e Arrondissement;Paris;75;48.8494853207;2.34720854091;Ancien collège de Beauvais, actuelle église orthodoxe roumaine;Île-de-France
HIST256;Historical;place d'Armes;Versailles;Yvelines;78;48.8019057877;2.12784367203;Domaine national : Petites Ecuries;Île-de-France
HIST257;Historical;54 boulevard de la Reine;Versailles;Yvelines;78;48.8086801633;2.13048224676;Ancien hôtel Lambinet, actuellement musée Lambinet;Île-de-France
HIST258;Historical;31, 33, 35, 39, 41 rue d'Anjou;Versailles;Yvelines;78;48.7969126948;2.12697057258;Immeubles;Île-de-France
HIST259;Historical;"11 rue Masseran ; 2 rue Duroc";Paris 7e Arrondissement;Paris;75;48.8483802518;2.31508604354;Hôtel de Beaumont (ancien hôtel Masserano) : bâtiments entourant la cour d'entrée et le jardin;Île-de-France
HIST260;Historical;57 rue de Varenne;Paris 7e Arrondissement;Paris;75;48.8532783593;2.32043774642;Ancien hôtel Matignon;Île-de-France
HIST261;Historical;3, 5 rue Masseran;Paris 7e Arrondissement;Paris;75;48.8488866533;2.31492812851;Hôtel de Richepanse (ancien);Île-de-France
HIST262;Historical;51 rue de l'Université;Paris 7e Arrondissement;Paris;75;48.8582200859;2.32505885312;Hôtel de Soyecourt ou Pozzo di Borgo ou ancien hôtel des Présidents de Maisons;Île-de-France
HIST263;Historical;27 rue Oudinot;Paris 7e Arrondissement;Paris;75;48.8493968226;2.31604347671;Ancien hôtel, actuellement ministère des DOM-TOM;Île-de-France
HIST264;Historical;"9-11 rue de Bourgogne ; 18-20 rue Saint-Dominique";Paris 7e Arrondissement;Paris;75;48.8598918101;2.31828944059;Immeubles;Île-de-France
HIST265;Historical;37 avenue de Breteuil;Paris 7e Arrondissement;Paris;75;48.8491844936;2.31242438756;Immeuble;Île-de-France
HIST266;Historical;26 rue de Lille;Paris 7e Arrondissement;Paris;75;48.8582038507;2.33095826303;Maison;Île-de-France
HIST267;Historical;"8 place du Palais-Bourbon ; 4 rue de Bourgogne";Paris 7e Arrondissement;Paris;75;48.8601717091;2.31811681677;Immeuble;Île-de-France
HIST268;Historical;"9, 11 place du Palais-Bourbon ; 7 rue de Bourgogne";Paris 7e Arrondissement;Paris;75;48.8602004208;2.31859054883;Immeuble;Île-de-France
HIST269;Historical;place Saint-Thomas-d'Aquin;Paris 7e Arrondissement;Paris;75;48.8562492521;2.32756714307;Noviciat des Dominicains (ancien);Île-de-France
HIST270;Historical;34 avenue de Wagram;Paris 8e Arrondissement;Paris;75;48.8768288773;2.29756498828;Céramic Hôtel;Île-de-France
HIST271;Historical;61 rue de Monceau;Paris 8e Arrondissement;Paris;75;48.8787473879;2.31240754475;Hôtel de Camondo;Île-de-France
HIST272;Historical;5 rue du Docteur-Lancereaux;Paris 8e Arrondissement;Paris;75;48.8763359141;2.31196437328;Immeuble;Île-de-France
HIST273;Historical;8 rue Royale;Paris 8e Arrondissement;Paris;75;48.8676274921;2.32295785916;Immeuble;Île-de-France
HIST274;Historical;70 avenue des Champs-Elysées;Paris 8e Arrondissement;Paris;75;48.8710243559;2.30499730901;Immeuble;Île-de-France
HIST275;Historical;"23 rue Chauchat ; 42 rue Lafayette";Paris 9e Arrondissement;Paris;75;48.8745992758;2.33948889297;Immeuble;Île-de-France
HIST276;Historical;34 rue Pigalle;Paris 9e Arrondissement;Paris;75;48.8797767983;2.33425113688;Immeuble;Île-de-France
HIST277;Historical;16 rue Faïs;Vincennes;Val-de-Marne;94;48.8480406129;2.41917959567;Eglise Saint-Louis de Vincennes;Île-de-France
HIST278;Historical;"25 rue Dussoubs ; 25bis rue Dussoubs ; 27 rue Dussoubs ; 14 rue Saint-Sauveur";Paris 2e Arrondissement;Paris;75;48.8661796779;2.34877257071;Immeuble;Île-de-France
HIST279;Historical;63 rue de la Verrerie;Paris 4e Arrondissement;Paris;75;48.8579794847;2.35243170172;Immeuble;Île-de-France
HIST280;Historical;29 rue Danielle-Casanova;Paris 1er Arrondissement;Paris;75;48.8679945389;2.33107691483;Immeuble;Île-de-France
HIST281;Historical;"5 place Franz-Liszt ; 107 rue Lafayette";Paris 10e Arrondissement;Paris;75;48.8779172034;2.35101832923;Immeuble;Île-de-France
HIST282;Historical;rue Taveau;Bray-sur-Seine;Seine-et-Marne;77;48.4162517697;3.23638437779;Halle;Île-de-France
HIST283;Historical;119 rue Saint-Lazare;Paris 8e Arrondissement;Paris;75;48.8752144786;2.32558616272;"""Brasserie ""Au Roi de la Bière"" - Jacqueminot-Graff""";Île-de-France
HIST284;Historical;8 rue des Vertugadins;Meudon;Hauts-de-Seine;92;48.802529;2.237279;Office National d'Etudes et de Recherches Aérospatiales (ONERA);Île-de-France
HIST285;Historical;26 rue du Bois-Tardieu;Clamart;Hauts-de-Seine;92;48.793035554;2.26936266349;Chapelle funéraire de Jules Hunebelle, située dans le cimetière communal;Île-de-France
HIST286;Historical;207 chemin des Vignes;Bobigny;Seine-Saint-Denis;93;48.902543;2.419777;Cimetière musulman;Île-de-France
HIST287;Historical;;Jouars-Pontchartrain;Yvelines;78;48.7887860381;1.90015422905;Eglise Saint-Martin;Île-de-France
HIST288;Historical;"29 rue Jean-de-Beauvais ; 16 rue de Lanneau";Paris 5e Arrondissement;Paris;75;48.8486176233;2.34648480602;Immeuble Le Couteur;Île-de-France
HIST289;Historical;19 rue des Grands-Augustins;Paris 6e Arrondissement;Paris;75;48.8540648203;2.34074622321;Ancien hôtel de Saint-Cyr;Île-de-France
HIST290;Historical;;Paris 4e Arrondissement;Paris;75;47.251168;-1.517998;Maison;Île-de-France
HIST291;Historical;52 rue Jacob;Paris 6e arrondissement;Paris;75;48.856116294;2.33252514385;Immeuble;Île-de-France
HIST292;Historical;"9  rue Chef de Ville ; 10 rue Pierre et Marie Curie";Clamart;Hauts-de-Seine;92;48.8001164485;2.26487138869;Maison;Île-de-France
HIST293;Historical;;Saint-Loup-de-Naud;Seine-et-Marne;77;48.532501;3.223748;Jardin de Violet Trefusis;Île-de-France
HIST294;Historical;81 rue Anatole-France;Levallois-Perret;Hauts-de-Seine;92;48.8927933079;2.28414852648;Eglise réformée La Petite Etoile;Île-de-France
HIST295;Historical;51 avenue Laplace;Arcueil;Val-de-Marne;94;48.8087465906;2.33029018894;Maison Raspail;Île-de-France
HIST296;Historical;Champ-de-Mars;Paris 7e Arrondissement;Paris;75;48.8582640633;2.29450471982;Tour Eiffel;Île-de-France
HIST297;Historical;;Paris 7e Arrondissement;Paris;75;48.8627881359;2.29677561832;Passerelle Debilly;Île-de-France
HIST298;Historical;8 rue Mesnil;Paris 16e Arrondissement;Paris;75;48.8685596778;2.28441045018;Caserne des pompiers;Île-de-France
HIST299;Historical;5 place du Chancelier-Adenauer;Paris 16e Arrondissement;Paris;75;48.8705157851;2.27986265385;Immeuble dit Fondation Thiers;Île-de-France
HIST300;Historical;"43 rue Gros ; 17 à 21 rue La-Fontaine ; 8, 10 rue Agar";Paris 16e Arrondissement;Paris;75;48.8513713421;2.27365118121;Immeubles Agar;Île-de-France
HIST301;Historical;;Paris 3e Arrondissement;Paris;75;48.8654861995;2.3542292293;Eglise Saint-Nicolas-des-Champs;Île-de-France
HIST302;Historical;179 rue Saint-Martin;Paris 3e Arrondissement;Paris;75;48.8627422764;2.35215601629;Immeuble;Île-de-France
HIST303;Historical;117 rue Saint-Martin;Paris 4e Arrondissement;Paris;75;48.8606018258;2.35104262243;Immeuble;Île-de-France
HIST304;Historical;;La Celle-Saint-Cloud;Yvelines;78;48.8400218873;2.14310997741;Pavillon du Butard situé dans la forêt domaniale de Fausses-Reposes;Île-de-France
HIST305;Historical;Place de l'église;Villepreux;Yvelines;78;48.833536;2.012033;église Saint-Vincent-de-Paul;Île-de-France
HIST306;Historical;;Longpont-sur-Orge;Essonne;91;48.6421029623;2.29271952066;Eglise de l'ancienne abbaye, actuellement basilique Notre-Dame-de-Bonne-Garde;Île-de-France
HIST307;Historical;"10 rue Saint-Marc ; 11, 13 boulevard Montmartre ; 38, 38bis rue Vivienne";Paris 2e Arrondissement;Paris;75;48.8704363318;2.34138585033;Passage des Panoramas et ses galeries annexes (galeries Feydeau, Montmartre, Saint-Marc, galerie des Variétés, ancienne boutique du graveur Stern);Île-de-France
HIST308;Historical;"24 rue des Messageries ; 80 rue du Faubourg-Poissonnière";Paris 10e Arrondissement;Paris;75;48.8766028646;2.34872880656;Ancien débit de boisson;Île-de-France
HIST309;Historical;67 rue de Turenne;Paris 3e Arrondissement;Paris;75;48.8591763025;2.36442780775;Boutique;Île-de-France
HIST310;Historical;12 rue des Minimes;Paris 3e Arrondissement;Paris;75;48.857259287;2.3659265886;Maison;Île-de-France
HIST311;Historical;"55A boulevard Vincent-Auriol ; 92-102 rue du Chevaleret";Paris 13e arrondissement;Paris;75;48.8334943207;2.37164805867;Halle des messageries de la Gare d'Austerlitz;Île-de-France
HIST312;Historical;40 boulevard Anatole-France;Meudon;Hauts-de-Seine;92;48.8158579066;2.24232928469;Maison de Marcel Dupré;Île-de-France
HIST313;Historical;"7 avenue Marmontel ; 19 avenue Vigée-Lebrun";Rueil-Malmaison;Hauts-de-Seine;92;48.871506;2.162768;Mausolée du prince impérial;Île-de-France
HIST314;Historical;;Longjumeau;Essonne;91;48.6790892296;2.30774831197;Vieux pont de Balizy, dit pont des Templiers;Île-de-France
HIST315;Historical;1 rue Jacques-Callot;Paris 6e Arrondissement;Paris;75;48.855171759;2.33755419565;Immeuble (Ecole nationale supérieure des Beaux-Arts);Île-de-France
HIST316;Historical;7 rue du Général-de-Gaulle;Ferrières-en-Brie;Seine-et-Marne;77;48.8225164911;2.70690311458;Anciennes écuries de l'ancien domaine du château Rothschild;Île-de-France
HIST317;Historical;80 rue du Général-Leclerc;Saint-Rémy-lès-Chevreuse;Yvelines;78;48.7067788115;2.06129005296;Maison Wogenscky;Île-de-France
HIST318;Historical;149-151 rue de Sèvres;Paris 15e arrondissement;Paris;75;48.8456613144;2.3142069403;Hôpital Necker - Enfants malades;Île-de-France
HIST319;Historical;;Marly-la-Ville;Val-d'Oise;95;49.0788630868;2.49967030738;Eglise Saint-Etienne;Île-de-France
HIST320;Historical;;Méry-sur-Oise;Val-d'Oise;95;49.0658143267;2.19002867175;Eglise Saint-Denis;Île-de-France
HIST321;Historical;;Le Mesnil-Aubry;Val-d'Oise;95;49.0491324547;2.40057423092;Eglise;Île-de-France
HIST322;Historical;;Nesles-la-Vallée;Val-d'Oise;95;49.1290680135;2.16966464288;Eglise Saint-Symphorien;Île-de-France
HIST323;Historical;;Omerville;Val-d'Oise;95;49.1401939374;1.71965288982;Croix;Île-de-France
HIST324;Historical;;Presles;Val-d'Oise;95;49.1157467984;2.2810576987;Eglise Saint-Germain;Île-de-France
HIST325;Historical;Sur le chemin de Montlignon à Bouffémont;Saint-Prix;Val-d'Oise;95;49.0302050133;2.29264332202;Château de la Chasse;Île-de-France
HIST326;Historical;;Vauréal;Val-d'Oise;95;49.0336459459;2.03308328378;Eglise;Île-de-France
HIST327;Historical;;Vétheuil;Val-d'Oise;95;49.064984;1.704639;Escalier d'accès à l'église;Île-de-France
HIST328;Historical;;Cachan;Val-de-Marne;94;48.791346;2.331515;Aqueduc des Eaux de Rungis (également sur communes de Rungis, Fresnes, L'Hay-les-Roses, Arcueil, Gentilly et Paris 14);Île-de-France
HIST329;Historical;109-114 rue du Petit-Château;Charenton-le-Pont;Val-de-Marne;94;48.8288138422;2.40073952243;Château de Bercy (ancien);Île-de-France
HIST330;Historical;7 rue Ludovic-Halévy;Sucy-en-Brie;Val-de-Marne;94;48.7707050417;2.52339433978;Château de Haute-Maison;Île-de-France
HIST331;Historical;;Valenton;Val-de-Marne;94;48.7445066834;2.45950013663;Petit pavillon dit La tourelle;Île-de-France
HIST332;Historical;"rue Gabriel-Péri ; 44-46 rue de la Légion-d'Honneur ; rue de Toul";Saint-Denis;Seine-Saint-Denis;93;48.9321388698;2.35651242487;Carmel (ancien);Île-de-France
